ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2
degradacao,"11","2022",Sentinel-2,AM,0.09
degradacao,"11","2022",Sentinel-2,MT,0.09
degradacao,"11","2022",Sentinel-2,MT,0.09
degradacao,"11","2022",Sentinel-2,MT,0.09
degradacao,"11","2022",Sentinel-2,PA,0.09
degradacao,"11","2022",Sentinel-2,AC,0.09
degradacao,"11","2022",Sentinel-2,TO,0.09
degradacao,"11","2022",Sentinel-2,PA,0.09
degradacao,"11","2022",Sentinel-2,MT,0.09
degradacao,"11","2022",Sentinel-2,PA,0.09
degradacao,"11","2022",Sentinel-2,RO,0.09
degradacao,"11","2022",Sentinel-2,RO,0.09
degradacao,"11","2022",Sentinel-2,MT,0.09
degradacao,"11","2022",Sentinel-2,AC,0.09
degradacao,"11","2022",Sentinel-2,AM,0.09
degradacao,"11","2022",Sentinel-2,MT,0.08
degradacao,"11","2022",Sentinel-2,AM,0.08
degradacao,"11","2022",Sentinel-2,AC,0.08
degradacao,"11","2022",Sentinel-2,PA,0.08
degradacao,"11","2022",Sentinel-2,PA,0.08
degradacao,"11","2022",Sentinel-2,AM,0.08
degradacao,"11","2022",Sentinel-2,PA,0.08
degradacao,"11","2022",Sentinel-2,AC,0.08
degradacao,"11","2022",Sentinel-2,MT,0.08
degradacao,"11","2022",Sentinel-2,AM,0.08
degradacao,"11","2022",Sentinel-2,PA,0.08
degradacao,"11","2022",Sentinel-2,MT,0.08
degradacao,"11","2022",Sentinel-2,AC,0.08
degradacao,"11","2022",Sentinel-2,AC,0.08
degradacao,"11","2022",Sentinel-2,PA,0.07
degradacao,"11","2022",Sentinel-2,AC,0.07
degradacao,"11","2022",Sentinel-2,AM,0.07
degradacao,"11","2022",Sentinel-2,MT,0.07
degradacao,"11","2022",Sentinel-2,AM,0.07
degradacao,"11","2022",Sentinel-2,AC,0.07
degradacao,"11","2022",Sentinel-2,AC,0.07
degradacao,"11","2022",Sentinel-2,AC,0.07
degradacao,"11","2022",Sentinel-2,MT,0.07
degradacao,"11","2022",Sentinel-2,MT,0.07
degradacao,"11","2022",Sentinel-2,MT,0.07
degradacao,"11","2022",Sentinel-2,AM,0.07
degradacao,"11","2022",Sentinel-2,AM,0.07
degradacao,"11","2022",Sentinel-2,AC,0.07
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,AC,0.06
degradacao,"11","2022",Sentinel-2,PA,0.06
degradacao,"11","2022",Sentinel-2,AC,0.06
degradacao,"11","2022",Sentinel-2,AM,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,PA,0.06
degradacao,"11","2022",Sentinel-2,AM,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,AM,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,MT,0.06
degradacao,"11","2022",Sentinel-2,PA,0.06
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,AC,0.05
degradacao,"11","2022",Sentinel-2,AM,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,AM,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,AC,0.05
degradacao,"11","2022",Sentinel-2,RO,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,AM,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,RO,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,AM,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,PA,0.05
degradacao,"11","2022",Sentinel-2,MT,0.05
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,PA,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,RO,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,RO,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,AM,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,PA,0.04
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,RO,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,AC,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,RO,0.04
degradacao,"11","2022",Sentinel-2,PA,0.04
degradacao,"11","2022",Sentinel-2,AM,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,MT,0.04
degradacao,"11","2022",Sentinel-2,TO,0.04
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,RO,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,TO,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,PA,0.03
degradacao,"11","2022",Sentinel-2,RO,0.03
degradacao,"11","2022",Sentinel-2,RO,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AC,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,PA,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,RO,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,PA,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,PA,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,MT,0.03
degradacao,"11","2022",Sentinel-2,RO,0.03
degradacao,"11","2022",Sentinel-2,AM,0.03
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,RO,0.02
degradacao,"11","2022",Sentinel-2,TO,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,AC,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,RO,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,AC,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,AC,0.02
degradacao,"11","2022",Sentinel-2,TO,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,PA,0.02
degradacao,"11","2022",Sentinel-2,AC,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,AM,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.02
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,AC,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,AC,0.01
degradacao,"11","2022",Sentinel-2,PA,0.01
degradacao,"11","2022",Sentinel-2,RO,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,AM,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MA,0.01
degradacao,"11","2022",Sentinel-2,AM,0.01
degradacao,"11","2022",Sentinel-2,PA,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,AC,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,RO,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,PA,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,MT,0.01
degradacao,"11","2022",Sentinel-2,AC,0.01
degradacao,"11","2022",Sentinel-2,PA,0.01
degradacao,"11","2022",Sentinel-2,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,11.55
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,9.10
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,7.59
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,6.62
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,4.94
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,4.64
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,4.57
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,3.47
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,3.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,3.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,2.40
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,2.25
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,2.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,1.85
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,1.56
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,1.44
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,1.23
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,1.07
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.88
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.75
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.71
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.64
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.56
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.39
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.37
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.35
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.33
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.26
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.26
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.24
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.19
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.14
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.12
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.12
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.10
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.09
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.09
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.08
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.08
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.08
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.07
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.07
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.07
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.06
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.06
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.05
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.05
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.05
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.05
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.04
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.03
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,MT,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AM,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.02
degradacao,"11","2022",Landsat-8/Sentinel-1,RO,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,AC,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"11","2022",Landsat-8/Sentinel-1,PA,0.01
degradacao,"8","2022",Landsat-8,PA,10.86
degradacao,"8","2022",Landsat-8,PA,2.08
degradacao,"8","2022",Landsat-8,PA,0.11
degradacao,"8","2022",Landsat-8,PA,0.10
degradacao,"8","2022",Landsat-8,MT,0.08
degradacao,"8","2022",Landsat-8,PA,0.06
degradacao,"8","2022",Landsat-8,MT,0.05
degradacao,"8","2022",Landsat-8,PA,0.04
degradacao,"8","2022",Landsat-8,PA,0.04
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.03
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,MT,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.02
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,MT,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-8,PA,0.01
degradacao,"8","2022",Landsat-9,PA,3.99
degradacao,"8","2022",Landsat-9,PA,0.23
degradacao,"8","2022",Landsat-9,PA,0.22
degradacao,"8","2022",Landsat-9,PA,0.20
degradacao,"8","2022",Landsat-9,PA,0.18
degradacao,"8","2022",Landsat-9,PA,0.18
degradacao,"8","2022",Landsat-9,PA,0.17
degradacao,"8","2022",Landsat-9,PA,0.15
degradacao,"8","2022",Landsat-9,PA,0.13
degradacao,"8","2022",Landsat-9,PA,0.13
degradacao,"8","2022",Landsat-9,PA,0.12
degradacao,"8","2022",Landsat-9,PA,0.12
degradacao,"8","2022",Landsat-9,PA,0.12
degradacao,"8","2022",Landsat-9,MT,0.11
degradacao,"8","2022",Landsat-9,PA,0.11
degradacao,"8","2022",Landsat-9,PA,0.11
degradacao,"8","2022",Landsat-9,PA,0.11
degradacao,"8","2022",Landsat-9,PA,0.10
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.09
degradacao,"8","2022",Landsat-9,PA,0.08
degradacao,"8","2022",Landsat-9,PA,0.08
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.07
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.06
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,MT,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.05
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,PA,0.04
degradacao,"8","2022",Landsat-9,MT,0.04
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,AM,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.03
degradacao,"8","2022",Landsat-9,PA,0.02
degradacao,"8","2022",Landsat-9,PA,0.02
