ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO,TI
degradacao,9,2024,Sentinel-2,MT,0.01,Gaúcha do Norte,PI Xingu
degradacao,9,2024,Sentinel-2,MT,0.01,Gaúcha do Norte,PI Xingu
degradacao,9,2024,Sentinel-2,PA,0.01,São Félix do Xingu,TI Badjônkôre
degradacao,10,2024,Landsat-8,MT,95.52,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,88.18,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,76.66,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,71.31,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.67,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.15,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,62.04,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,56.90,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,51.17,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,50.06,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,43.46,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,43.12,São Félix do Xingu,TI Badjônkôre
degradacao,10,2024,Landsat-8,MT,42.70,São José do Xingu,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,MT,41.02,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,39.94,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,38.81,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,38.74,Juína,TI Enawenê Nawê
degradacao,10,2024,Landsat-8,PA,37.05,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,35.67,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,32.61,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,28.02,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,24.04,Juína,PI Aripuanã
degradacao,10,2024,Landsat-8,PA,22.57,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,1.93,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,16.67,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,MT,1.63,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,16.32,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,13.81,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,12.73,Parauapebas,TI Xikrin do Cateté
degradacao,10,2024,Landsat-8,MT,12.06,Peixoto de Azevedo,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,11.29,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MA,11.11,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,MA,11.14,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,10.94,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,10.84,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,10.78,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,9.92,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,3.12,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,6.59,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.01,Canaã dos Carajás,TI Xikrin do Cateté
degradacao,10,2024,Landsat-8,PA,2.28,Parauapebas,TI Xikrin do Cateté
degradacao,10,2024,Landsat-8,PA,9.58,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.21,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,9.32,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,7.18,Paragominas,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,9.20,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,9.10,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,AM,8.45,Lábrea,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,8.31,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,MT,8.11,São José do Xingu,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,7.66,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,7.45,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,7.31,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.95,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,6.66,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,2.40,Altamira,TI Baú
degradacao,10,2024,Landsat-8,PA,6.02,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,5.70,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,5.69,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,5.66,Juína,PI Aripuanã
degradacao,10,2024,Landsat-8,PA,5.41,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,5.31,Juara,TI Apiaká-Kayabi
degradacao,10,2024,Landsat-8,MT,5.18,Peixoto de Azevedo,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,4.80,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,RO,4.72,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,4.67,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,4.55,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,3.17,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,MT,1.33,Querência,TI Wawi
degradacao,10,2024,Landsat-8,PA,4.47,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,4.21,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,10,2024,Landsat-8,PA,4.38,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,3.55,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.77,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,MT,3.85,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,3.84,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,3.79,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.69,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.69,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,3.68,São José do Xingu,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,3.57,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.52,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,3.31,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.01,Lábrea,TI Caititu
degradacao,10,2024,Landsat-8,PA,3.28,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.19,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,3.17,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.13,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,3.12,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,2.71,Querência,TI Wawi
degradacao,10,2024,Landsat-8,PA,2.69,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,2.69,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,2.65,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,2.64,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,2.59,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,MA,2.59,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,2.57,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,2.27,Boca do Acre,TI Boca do Acre
degradacao,10,2024,Landsat-8,PA,2.31,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,10,2024,Landsat-8,PA,2.17,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MA,2.11,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,2.11,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,2.10,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,AM,2.10,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,2.08,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,2.07,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,2.07,Juara,TI Apiaká-Kayabi
degradacao,10,2024,Landsat-8,PA,2.01,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.93,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,0.01,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,MT,192.09,Juína,PI Aripuanã
degradacao,10,2024,Landsat-8,RO,1.93,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,AM,1.90,Pauini,TI Peneri/Tacaquiri
degradacao,10,2024,Landsat-8,PA,1.89,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.88,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,1.88,Juara,TI Apiaká-Kayabi
degradacao,10,2024,Landsat-8,PA,1.80,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,1.76,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,1.65,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,1.63,Pauini,TI Água Preta/Inari
degradacao,10,2024,Landsat-8,PA,1.61,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.58,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,1.57,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,1.57,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,1.57,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,0.21,Lábrea,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,150.83,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,1.45,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.41,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.39,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,RO,1.32,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,1.21,Paragominas,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,AM,1.30,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,MT,1.26,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,RO,1.25,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,1.22,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,120.85,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.56,Borba,TI Coatá-Laranjal
degradacao,10,2024,Landsat-8,AM,0.72,Tapauá,TI Hi-Merimã
degradacao,10,2024,Landsat-8,AM,0.46,Lábrea,TI Hi-Merimã
degradacao,10,2024,Landsat-8,PA,1.18,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,RO,1.18,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,1.16,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,1.15,Boca do Acre,TI Camicuã
degradacao,10,2024,Landsat-8,MT,1.14,Paranatinga,PI Xingu
degradacao,10,2024,Landsat-8,MT,1.13,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,1.11,Bom Jesus do Tocantins,TI Mãe Maria
degradacao,10,2024,Landsat-8,PA,1.08,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.06,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,1.06,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,1.06,Pauini,TI Peneri/Tacaquiri
degradacao,10,2024,Landsat-8,PA,1.06,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,1.04,São José do Xingu,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,0.98,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.96,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.96,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.93,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,0.91,Autazes,TI Ponciano
degradacao,10,2024,Landsat-8,PA,0.91,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,0.90,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.01,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.88,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.87,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.82,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.82,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.76,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.72,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.69,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.01,Jacareacanga,TI Sai Cinza
degradacao,10,2024,Landsat-8,MT,0.70,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,AM,0.70,Lábrea,TI Kaxarari
degradacao,10,2024,Landsat-8,RO,0.69,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.68,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,0.68,Jacareacanga,TI Sai Cinza
degradacao,10,2024,Landsat-8,PA,0.67,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.65,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.63,Lábrea,TI Boca do Acre
degradacao,10,2024,Landsat-8,AM,0.62,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,0.60,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.59,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.06,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,PA,0.55,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.25,Paragominas,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.53,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.52,Parauapebas,TI Xikrin do Cateté
degradacao,10,2024,Landsat-8,PA,0.51,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,0.49,Manicoré,TI Tenharim/Marmelos
degradacao,10,2024,Landsat-8,PA,0.48,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,0.48,Juara,TI Apiaká-Kayabi
degradacao,10,2024,Landsat-8,AM,0.47,Borba,TI Coatá-Laranjal
degradacao,10,2024,Landsat-8,PA,0.47,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.46,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.45,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.45,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.44,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,RO,0.40,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.40,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.39,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,RO,0.39,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.38,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.34,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.04,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,AM,0.37,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,0.34,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.33,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.13,Tapauá,TI Apurinã do Igarapé Tauamirim
degradacao,10,2024,Landsat-8,AM,0.18,Tapauá,TI Apurinã do Igarapé São João
degradacao,10,2024,Landsat-8,PA,0.31,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.30,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.29,Juara,TI Apiaká-Kayabi
degradacao,10,2024,Landsat-8,RO,0.28,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.28,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.26,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,AM,0.26,Lábrea,TI Boca do Acre
degradacao,10,2024,Landsat-8,PA,0.25,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,MT,0.25,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,MA,0.24,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,0.23,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,0.22,Lábrea,TI Boca do Acre
degradacao,10,2024,Landsat-8,PA,0.21,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.20,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,AM,0.20,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,MA,0.20,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,0.19,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.19,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,0.18,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,0.18,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,AM,0.16,Eirunepé,TI Kanamari do Rio Juruá
degradacao,10,2024,Landsat-8,MT,0.16,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,AM,0.16,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,AM,0.16,Autazes,TI Ponciano
degradacao,10,2024,Landsat-8,PA,0.15,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,MT,0.14,Paranatinga,PI Xingu
degradacao,10,2024,Landsat-8,PA,0.14,Jacareacanga,TI Sai Cinza
degradacao,10,2024,Landsat-8,RO,0.12,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.11,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.08,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.11,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,RO,0.10,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.10,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,0.10,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.09,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.09,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.09,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.08,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.08,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.08,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.08,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,RO,0.07,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.07,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.07,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,0.07,São Félix do Xingu,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.07,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.07,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,0.06,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.06,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.02,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.05,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.06,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.06,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.03,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.03,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.06,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,AM,0.06,Boca do Acre,TI Boca do Acre
degradacao,10,2024,Landsat-8,PA,0.06,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.05,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.05,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.05,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.05,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,AM,0.05,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,MA,0.05,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,MT,0.05,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,PA,0.05,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,PA,0.05,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,RO,0.04,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,MT,0.04,Apiacás,TI Apiaká do Pontal e Isolados
degradacao,10,2024,Landsat-8,PA,0.04,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.04,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.04,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,RO,0.04,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,PA,0.03,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,PA,0.04,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.04,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,RO,0.03,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,MA,0.03,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,PA,0.03,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.03,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,AM,0.03,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,AM,0.03,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,MT,0.03,Juína,TI Serra Morena
degradacao,10,2024,Landsat-8,AM,0.03,Lábrea,TI Boca do Acre
degradacao,10,2024,Landsat-8,PA,0.03,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,AM,0.03,Lábrea,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,PA,0.03,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,AM,0.03,Boca do Acre,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,MT,0.03,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,0.03,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.03,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.03,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.03,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,0.03,Cumaru do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,MA,0.03,Centro do Guilherme,TI Alto Turiaçu
degradacao,10,2024,Landsat-8,RO,0.03,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,AM,0.01,Tapauá,TI Apurinã do Igarapé São João
degradacao,10,2024,Landsat-8,AM,0.02,Lábrea,TI Apurinã km-124 BR-317
degradacao,10,2024,Landsat-8,RO,0.02,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,MT,0.02,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,MT,0.02,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,RO,0.02,Porto Velho,TI Kaxarari
degradacao,10,2024,Landsat-8,MT,0.02,Peixoto de Azevedo,TI Capoto/Jarina
degradacao,10,2024,Landsat-8,PA,0.02,Altamira,TI Menkragnoti
degradacao,10,2024,Landsat-8,PA,0.02,Ourilândia do Norte,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.02,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.02,Nova Esperança do Piriá,TI Alto Rio Guamá
degradacao,10,2024,Landsat-8,MT,0.02,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,0.02,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.02,Jacareacanga,TI Kayabi
degradacao,10,2024,Landsat-8,MT,0.02,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,0.02,Jacareacanga,TI Mundurucu
degradacao,10,2024,Landsat-8,PA,0.02,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,PA,0.02,São Félix do Xingu,TI Kayapó
degradacao,10,2024,Landsat-8,MT,0.02,Gaúcha do Norte,PI Xingu
degradacao,10,2024,Landsat-8,PA,0.02,Paragominas,TI Alto Rio Guamá
